playerID,name,hits,AVG,SLG,OBA,G,AB,R,H,RBI,2B,3B,HR,SAC,SB,CS,SO,BB,HBP,TB,GameAB,GameH,GameTB,GameG,GameR,GameRBI,Game2B,Game3B,GameHR,GameSB,H_should_have,TB_should_have,R_should_have,RBI_should_have,2B_should_have,3B_should_have,HR_should_have,SB_should_have,H_deviation,TB_deviation,R_deviation,RBI_deviation,2B_deviation,3B_deviation,HR_deviation,SB_deviation
offerjo01,Jose Offerman,Both,0.31466227347611203,0.4382207578253707,0.4065620542082739,158,607,102,191,66,28,13,7,8,45,12,96,89,5,266,26,8,9,9,10,1,1,0,0,1,8.181219110378914,11.393739703459637,5.810126582278481,3.759493670886076,1.199341021416804,0.556836902800659,0.299835255354201,2.5632911392405067,-0.18121911037891358,-2.3937397034596373,4.189873417721519,-2.759493670886076,-0.1993410214168041,-0.556836902800659,-0.299835255354201,-1.5632911392405067
olsongr01,Gregg Olson,Right,0.5,2,0.5,62,2,1,1,2,0,0,1,0,0,0,1,0,0,4,1,1,1,3,0,0,0,0,0,0,0.5,2,0.04838709677419355,0.0967741935483871,0,0,0.5,0,0.5,-1,-0.04838709677419355,-0.0967741935483871,0,0,-0.5,0
palmera01,Rafael Palmeiro,Left,0.2956381260096931,0.5654281098546042,0.38156028368794326,162,619,98,183,121,36,1,43,4,11,7,91,79,7,350,28,7,14,9,6,7,1,0,2,0,8.277867528271406,15.831987075928918,5.444444444444445,6.722222222222222,1.62843295638126,0.04523424878836834,1.9450726978998385,0.611111111111111,-1.2778675282714058,-1.831987075928918,0.5555555555555554,0.2777777777777777,-0.6284329563812601,-0.04523424878836834,0.0549273021001615,-0.611111111111111
parenma01,Mark Parent,Right,0.22123893805309736,0.2831858407079646,0.2845528455284553,34,113,7,25,13,4,0,1,3,1,1,30,10,0,32,12,2,2,6,0,0,0,0,0,0,2.6548672566371683,3.398230088495575,1.2352941176470589,2.2941176470588234,0.4247787610619469,0,0.10619469026548672,0.1764705882352941,-0.6548672566371683,-1.3982300884955752,-1.2352941176470589,-2.2941176470588234,-0.4247787610619469,0,-0.10619469026548672,-0.1764705882352941
parkch01,Chan Ho Park,Right,0.19444444444444445,0.25,0.21621621621621623,33,72,2,14,3,2,1,0,6,0,0,30,2,0,18,8,0,0,4,0,0,0,0,0,0,1.5555555555555556,2,0.24242424242424243,0.36363636363636365,0.2222222222222222,0.1111111111111111,0,0,-1.5555555555555556,-2,-0.24242424242424243,-0.36363636363636365,-0.2222222222222222,-0.1111111111111111,0,0
perezed01,Eduardo Perez,Right,0.23837209302325582,0.3313953488372093,0.3282051282051282,84,172,20,41,30,4,0,4,3,0,1,45,21,2,57,5,0,0,2,0,0,0,0,0,0,1.1918604651162792,1.6569767441860463,0.47619047619047616,0.7142857142857143,0.11627906976744186,0,0.11627906976744186,0,-1.1918604651162792,-1.6569767441860463,-0.47619047619047616,-0.7142857142857143,-0.11627906976744186,0,-0.11627906976744186,0
pettian01,Andy Pettitte,Left,0,0,0,2,4,0,0,0,0,0,0,2,0,0,3,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piazzmi01,Mike Piazza,Right,0.32798573975044565,0.5704099821746881,0.392914653784219,151,561,88,184,111,38,1,32,5,1,0,80,58,2,320,66,20,34,16,9,14,2,0,4,0,21.647058823529413,37.64705882352941,9.324503311258278,11.76158940397351,4.470588235294118,0.11764705882352941,3.764705882352941,0.10596026490066225,-1.647058823529413,-3.647058823529413,-0.3245033112582778,2.2384105960264904,-2.4705882352941178,-0.11764705882352941,0.23529411764705888,-0.10596026490066225
portuma01,Mark Portugal,Right,0.26,0.36,0.3148148148148148,24,50,6,13,4,5,0,0,4,0,0,10,4,0,18,6,3,5,3,1,1,2,0,0,0,1.56,2.16,0.75,0.5,0.6000000000000001,0,0,0,1.44,2.84,0.25,0.5,1.4,0,0,0
posadjo01,Jorge Posada,Both,0.2681564245810056,0.4748603351955307,0.3530864197530864,111,358,56,96,63,23,0,17,4,0,1,92,47,0,170,19,8,25,8,6,7,2,0,5,0,5.094972067039106,9.022346368715084,4.036036036036036,4.54054054054054,1.2206703910614525,0,0.9022346368715084,0,2.905027932960894,15.977653631284916,1.9639639639639643,2.4594594594594597,0.7793296089385475,0,4.097765363128492,0
prattto02,Todd Pratt,Right,0.2753623188405797,0.5217391304347826,0.29577464788732394,41,69,9,19,18,9,1,2,0,0,0,20,2,0,36,22,8,20,6,4,7,6,0,2,0,6.057971014492754,11.478260869565217,1.3170731707317074,2.6341463414634148,2.869565217391304,0.31884057971014496,0.6376811594202899,0,1.9420289855072461,8.521739130434783,2.6829268292682924,4.365853658536585,3.130434782608696,-0.31884057971014496,1.36231884057971,0
princto01,Tom Prince,Right,0.18518518518518517,0.2716049382716049,0.26666666666666666,37,81,7,15,5,5,1,0,2,0,0,24,7,2,22,2,0,0,4,0,0,0,0,0,0,0.37037037037037035,0.5432098765432098,0.7567567567567568,0.5405405405405406,0.12345679012345678,0.024691358024691357,0,0,-0.37037037037037035,-0.5432098765432098,-0.7567567567567568,-0.5405405405405406,-0.12345679012345678,-0.024691358024691357,0,0
ramirma02,Manny Ramirez,Right,0.29422066549912435,0.5989492119089317,0.38284839203675347,150,571,108,168,145,35,2,45,10,5,3,121,76,6,342,34,10,14,12,5,5,1,0,1,0,10.003502626970228,20.36427320490368,8.64,11.6,2.084063047285464,0.1190893169877408,2.679509632224168,0.4,-0.003502626970227851,-6.364273204903679,-3.6400000000000006,-6.6,-1.084063047285464,-0.1190893169877408,-1.679509632224168,-0.4
relafde01,Desi Relaford,Both,0.24493927125506074,0.33805668016194335,0.2962264150943396,142,494,45,121,41,25,3,5,16,9,5,87,33,3,167,41,9,10,13,2,2,1,0,0,1,10.04251012145749,13.860323886639677,4.119718309859155,3.7535211267605635,2.074898785425101,0.24898785425101214,0.4149797570850203,0.823943661971831,-1.0425101214574894,-3.8603238866396765,-2.119718309859155,-1.7535211267605635,-1.074898785425101,-0.24898785425101214,-0.4149797570850203,0.176056338028169
renteed01,Edgar Renteria,Right,0.28239845261121854,0.34235976789168276,0.34797891036906853,133,517,79,146,31,18,2,3,11,41,22,78,48,4,177,46,8,10,14,6,2,2,0,0,1,12.990328820116053,15.748549323017407,8.31578947368421,3.263157894736842,1.6015473887814313,0.17794970986460348,0.26692456479690524,4.315789473684211,-4.990328820116053,-5.748549323017407,-2.3157894736842106,-1.263157894736842,0.3984526112185687,-0.17794970986460348,-0.26692456479690524,-3.3157894736842106
reynoar02,Armando Reynoso,Right,0.16666666666666666,0.23333333333333334,0.16666666666666666,11,30,2,5,0,2,0,0,1,0,0,15,0,0,7,4,1,1,3,0,1,0,0,0,0,0.6666666666666666,0.9333333333333333,0.5454545454545454,0,0.26666666666666666,0,0,0,0.33333333333333337,0.06666666666666665,-0.5454545454545454,1,-0.26666666666666666,0,0,0
rhodear01,Arthur Rhodes,Left,0.5,0.5,0.5,2,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,8,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,-0.5,-0.5,0,0,0,0,0,0
ripkeca01,Cal Ripken Jr.,Right,0.27121464226289516,0.389351081530782,0.3323170731707317,161,601,65,163,61,27,1,14,3,0,2,68,51,4,234,16,3,6,7,1,4,0,0,1,0,4.3394342762063225,6.229617304492512,2.8260869565217392,2.652173913043478,0.718801996672213,0.026622296173044926,0.37271214642262895,0,-1.3394342762063225,-0.22961730449251228,-1.8260869565217392,1.347826086956522,-0.718801996672213,-0.026622296173044926,0.627287853577371,0
roberbi01,Bip Roberts,Both,0.2677966101694915,0.33559322033898303,0.34545454545454546,95,295,45,79,24,17,0,1,3,16,4,38,31,4,99,9,1,1,5,0,0,0,0,0,0,2.4101694915254237,3.020338983050847,2.3684210526315788,1.263157894736842,0.5186440677966102,0,0.030508474576271184,0.8421052631578947,-1.4101694915254237,-2.020338983050847,-2.3684210526315788,-1.263157894736842,-0.5186440677966102,0,-0.030508474576271184,-0.8421052631578947
rodrial01,Alex Rodriguez,Right,0.3104956268221574,0.5597667638483965,0.3616734143049933,161,686,123,213,124,35,5,42,7,46,13,121,45,10,384,51,18,35,13,11,14,0,1,5,2,15.835276967930028,28.548104956268222,9.93167701863354,10.012422360248447,2.6020408163265305,0.3717201166180758,3.122448979591837,3.714285714285714,2.164723032069972,6.451895043731778,1.0683229813664603,3.987577639751553,-2.6020408163265305,0.6282798833819242,1.8775510204081631,-1.714285714285714
rodriiv01,Ivan Rodriguez,Right,0.32124352331606215,0.5129533678756477,0.35993485342019543,145,579,88,186,91,40,4,21,3,9,0,88,32,3,297,47,16,23,13,5,13,4,0,1,2,15.09844559585492,24.108808290155444,7.889655172413793,8.158620689655173,3.2469775474956823,0.3246977547495682,1.704663212435233,0.8068965517241379,0.9015544041450791,-1.1088082901554444,-2.889655172413793,4.841379310344827,0.7530224525043177,-0.3246977547495682,-0.704663212435233,1.193103448275862
rogerke01,Kenny Rogers,Left,0,0,0,2,4,1,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
rolensc01,Scott Rolen,Right,0.2895174708818636,0.5324459234608985,0.3943262411347518,160,601,120,174,110,45,4,31,6,14,7,141,93,11,320,64,14,28,17,9,8,6,1,2,0,18.52911813643927,34.0765391014975,12.75,11.6875,4.792013311148087,0.4259567387687188,3.301164725457571,1.4874999999999998,-4.529118136439269,-6.076539101497502,-3.75,-3.6875,1.2079866888519133,0.5740432612312811,-1.301164725457571,-1.4874999999999998
sandere02,Reggie Sanders,Right,0.2681912681912682,0.4178794178794179,0.3469387755102041,135,481,83,129,59,18,6,14,6,20,9,137,51,7,201,3,0,0,4,0,1,0,0,0,0,0.8045738045738047,1.2536382536382538,2.4592592592592593,1.7481481481481482,0.11226611226611227,0.037422037422037424,0.08731808731808732,0.5925925925925926,-0.8045738045738047,-1.2536382536382538,-2.4592592592592593,-0.7481481481481482,-0.11226611226611227,-0.037422037422037424,-0.08731808731808732,-0.5925925925925926
saundto01,Tony Saunders,Left,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,2,4,2,2,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0
schilcu01,Curt Schilling,Right,0.13157894736842105,0.15789473684210525,0.16455696202531644,33,76,3,10,3,2,0,0,12,0,0,26,3,0,12,11,1,1,4,0,0,0,0,0,0,1.4473684210526314,1.7368421052631577,0.36363636363636365,0.36363636363636365,0.2894736842105263,0,0,0,-0.4473684210526314,-0.7368421052631577,-0.36363636363636365,-0.36363636363636365,-0.2894736842105263,0,0,0
sefcike01,Kevin Sefcik,Right,0.3136094674556213,0.4319526627218935,0.4228855721393035,104,169,27,53,20,7,2,3,4,4,2,32,25,7,73,36,13,16,11,4,3,3,0,0,1,11.289940828402367,15.550295857988164,2.855769230769231,2.1153846153846154,1.4911242603550297,0.4260355029585799,0.6390532544378699,0.42307692307692313,1.7100591715976332,0.44970414201183573,1.1442307692307692,0.8846153846153846,1.5088757396449703,-0.4260355029585799,-0.6390532544378699,0.5769230769230769
seleaa01,Aaron Sele,Right,0.25,0.5,0.25,2,4,0,1,0,1,0,0,0,0,0,0,0,0,2,10,4,5,4,1,3,1,0,0,0,2.5,5,0,0,2.5,0,0,0,1.5,0,1,3,-1.5,0,0,0
servasc01,Scott Servais,Right,0.22153846153846155,0.3384615384615385,0.2893258426966292,113,325,35,72,36,15,1,7,4,1,0,51,26,5,110,21,2,2,6,1,1,0,0,0,0,4.6523076923076925,7.107692307692308,1.8584070796460175,1.911504424778761,0.9692307692307693,0.06461538461538462,0.4523076923076923,0.05309734513274336,-2.6523076923076925,-5.107692307692308,-0.8584070796460175,-0.9115044247787609,-0.9692307692307693,-0.06461538461538462,-0.4523076923076923,-0.05309734513274336
sexsori01,Richie Sexson,Right,0.3103448275862069,0.5919540229885057,0.3442622950819672,49,174,28,54,35,14,1,11,0,1,1,42,6,3,103,18,2,6,5,2,3,1,0,1,0,5.586206896551724,10.655172413793103,2.8571428571428568,3.5714285714285716,1.4482758620689655,0.10344827586206896,1.1379310344827587,0.1020408163265306,-3.586206896551724,-4.655172413793103,-0.8571428571428568,-0.5714285714285716,-0.4482758620689655,-0.10344827586206896,-0.13793103448275867,-0.1020408163265306
shawje01,Jeff Shaw,Right,0,0,0,68,2,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sierrru01,Ruben Sierra,Both,0.21621621621621623,0.4594594594594595,0.24675324675324675,27,74,7,16,11,4,1,4,0,2,0,11,3,0,34,17,4,10,5,2,4,0,0,2,0,3.675675675675676,7.810810810810811,1.2962962962962963,2.0370370370370368,0.918918918918919,0.22972972972972974,0.918918918918919,0.37037037037037035,0.3243243243243241,2.1891891891891886,0.7037037037037037,1.9629629629629632,-0.918918918918919,-0.22972972972972974,1.0810810810810811,-0.37037037037037035
simmsmi01,Mike Simms,Right,0.2956989247311828,0.6129032258064516,0.38497652582159625,86,186,36,55,46,11,0,16,2,0,1,47,24,3,114,23,9,23,8,4,7,2,0,4,0,6.801075268817205,14.096774193548388,3.3488372093023258,4.27906976744186,1.360215053763441,0,1.9784946236559142,0,2.198924731182795,8.903225806451612,0.6511627906976742,2.72093023255814,0.639784946236559,0,2.021505376344086,0
sirotmi01,Mike Sirotka,Left,0,0,0.2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
sosasa01,Sammy Sosa,Right,0.30793157076205285,0.6469673405909798,0.3793584379358438,159,643,134,198,158,20,0,66,5,18,9,171,73,1,416,65,25,51,15,17,17,2,0,8,0,20.015552099533437,42.05287713841369,12.641509433962264,14.90566037735849,2.021772939346812,0,6.671850699844479,1.6981132075471699,4.984447900466563,8.947122861586308,4.3584905660377355,2.0943396226415096,-0.021772939346811793,0,1.3281493001555207,-1.6981132075471699
spencsh01,Shane Spencer,Right,0.373134328358209,0.9104477611940298,0.4166666666666667,27,67,18,25,27,6,0,10,1,0,1,12,5,0,61,17,9,23,4,6,5,2,0,4,0,6.343283582089553,15.477611940298507,2.6666666666666665,4,1.5223880597014925,0,2.5373134328358207,0,2.656716417910447,7.522388059701493,3.3333333333333335,1,0.4776119402985075,0,1.4626865671641793,0
spiezsc01,Scott Spiezio,Both,0.25862068965517243,0.3768472906403941,0.334070796460177,114,406,54,105,50,19,1,9,9,1,3,56,44,2,153,8,3,3,4,0,1,0,0,0,0,2.0689655172413794,3.0147783251231526,1.894736842105263,1.7543859649122806,0.37438423645320196,0.019704433497536946,0.17733990147783252,0.03508771929824561,0.9310344827586206,-0.01477832512315258,-1.894736842105263,-0.7543859649122806,-0.37438423645320196,-0.019704433497536946,-0.17733990147783252,-0.03508771929824561
spradje01,Jerry Spradlin,Both,1,2,1,65,1,0,1,0,1,0,0,0,0,0,0,0,0,2,10,3,4,9,0,0,1,0,0,0,10,20,0,0,10,0,0,0,-7,-16,0,0,-9,0,0,0
stairma01,Matt Stairs,Left,0.2944550669216061,0.5105162523900574,0.37244897959183676,149,523,88,154,106,33,1,26,5,8,3,93,59,6,267,44,12,14,13,6,6,2,0,0,2,12.95602294455067,22.462715105162523,7.677852348993289,9.248322147651006,2.776290630975143,0.0841300191204589,2.1873804971319313,0.697986577181208,-0.9560229445506696,-8.462715105162523,-1.677852348993289,-3.248322147651006,-0.7762906309751432,-0.0841300191204589,-2.1873804971319313,1.302013422818792
steinte01,Terry Steinbach,Right,0.24170616113744076,0.4099526066350711,0.3103448275862069,124,422,45,102,54,25,2,14,1,0,1,89,38,4,173,22,6,11,9,3,3,2,0,1,0,5.317535545023697,9.018957345971565,3.2661290322580645,3.9193548387096775,1.3033175355450237,0.1042654028436019,0.7298578199052134,0,0.6824644549763033,1.9810426540284354,-0.2661290322580645,-0.9193548387096775,0.6966824644549763,-0.1042654028436019,0.27014218009478663,0
stockke01,Kevin Stocker,Both,0.20833333333333334,0.3125,0.2830188679245283,112,336,37,70,25,11,3,6,10,5,3,80,27,8,105,21,4,4,8,2,2,0,0,0,0,4.375,6.5625,2.642857142857143,1.7857142857142858,0.6875,0.1875,0.375,0.35714285714285715,-0.375,-2.5625,-0.6428571428571428,0.2142857142857142,-0.6875,-0.1875,-0.375,-0.35714285714285715
stottto01,Todd Stottlemyre,Left,0.22641509433962265,0.22641509433962265,0.2807017543859649,22,53,3,12,1,0,0,0,5,0,0,24,4,0,12,10,0,0,4,0,0,0,0,0,0,2.2641509433962264,2.2641509433962264,0.5454545454545454,0.18181818181818182,0,0,0,0,-2.2641509433962264,-2.2641509433962264,-0.5454545454545454,-0.18181818181818182,0,0,0,0
tatisfe01,Fernando Tatis,Right,0.27631578947368424,0.41541353383458646,0.32926829268292684,150,532,69,147,58,33,4,11,5,13,5,123,36,6,221,23,4,7,6,3,3,1,1,0,1,6.355263157894737,9.554511278195488,2.7600000000000002,2.32,1.4266917293233081,0.17293233082706766,0.4755639097744361,0.52,-2.355263157894737,-2.5545112781954877,0.23999999999999977,0.6800000000000002,-0.4266917293233081,0.8270676691729324,-0.4755639097744361,0.48
thomafr04,Frank Thomas,Right,0.26495726495726496,0.48034188034188036,0.38659058487874465,160,585,109,155,109,35,2,29,11,7,0,93,110,6,281,23,6,11,12,6,3,5,0,0,3,6.094017094017094,11.047863247863248,8.175,8.175,1.376068376068376,0.07863247863247863,1.1401709401709401,0.5249999999999999,-0.09401709401709368,-0.04786324786324769,-2.1750000000000007,-5.175000000000001,3.623931623931624,-0.07863247863247863,-1.1401709401709401,2.475
tuckemi01,Michael Tucker,Left,0.24396135265700483,0.4178743961352657,0.3283261802575107,130,414,54,101,46,27,3,13,3,8,3,112,49,3,173,8,1,3,7,2,0,0,1,0,0,1.9516908212560387,3.342995169082126,2.907692307692308,2.476923076923077,0.5217391304347826,0.057971014492753624,0.25120772946859904,0.4307692307692308,-0.9516908212560387,-0.3429951690821258,-0.907692307692308,-2.476923076923077,-0.5217391304347826,0.9420289855072463,-0.25120772946859904,-0.4307692307692308
venturo01,Robin Ventura,Left,0.2627118644067797,0.43559322033898307,0.35074626865671643,161,590,84,155,91,31,4,21,4,1,1,111,79,1,257,26,4,7,8,3,2,1,1,0,0,6.830508474576272,11.32542372881356,4.173913043478261,4.521739130434782,1.3661016949152542,0.17627118644067796,0.9254237288135594,0.049689440993788817,-2.8305084745762716,-4.3254237288135595,-1.1739130434782608,-2.5217391304347823,-0.36610169491525424,0.823728813559322,-0.9254237288135594,-0.049689440993788817
verasqu01,Quilvio Veras,Both,0.26692456479690524,0.35589941972920697,0.3756177924217463,138,517,79,138,45,24,2,6,5,24,9,78,84,6,184,32,6,12,10,5,4,3,0,1,0,8.541586073500968,11.388781431334623,5.72463768115942,3.2608695652173916,1.4854932301740813,0.12379110251450677,0.3713733075435203,1.7391304347826086,-2.5415860735009677,0.611218568665377,-0.72463768115942,0.7391304347826084,1.5145067698259187,-0.12379110251450677,0.6286266924564796,-1.7391304347826086
vinafe01,Fernando Vina,Left,0.3108320251177394,0.42700156985871274,0.38687150837988826,159,637,101,198,45,39,7,7,6,22,16,46,54,25,272,18,1,1,8,2,1,0,0,0,0,5.594976452119309,7.6860282574568295,5.081761006289308,2.2641509433962264,1.1020408163265305,0.19780219780219782,0.19780219780219782,1.1069182389937107,-4.594976452119309,-6.6860282574568295,-3.081761006289308,-1.2641509433962264,-1.1020408163265305,-0.19780219780219782,-0.19780219780219782,-1.1069182389937107
vizquom01,Omar Vizquel,Both,0.2881944444444444,0.3715277777777778,0.3613707165109034,151,576,86,166,50,30,6,2,18,37,12,64,62,4,214,54,16,20,14,5,4,2,1,0,1,15.562499999999998,20.0625,7.973509933774835,4.635761589403974,2.8125,0.5625,0.1875,3.4304635761589406,0.4375000000000018,-0.0625,-2.973509933774835,-0.6357615894039741,-0.8125,0.4375,-0.1875,-2.4304635761589406
wakefti01,Tim Wakefield,Right,0,0,0.3333333333333333,2,2,0,0,0,0,0,0,2,0,0,2,1,0,0,5,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
walkela01,Larry Walker,Left,0.3634361233480176,0.6299559471365639,0.446360153256705,130,454,113,165,67,46,3,23,2,14,4,61,64,4,286,44,15,17,12,10,7,2,0,0,0,15.991189427312776,27.718061674008812,10.430769230769231,6.184615384615384,4.458149779735683,0.2907488986784141,2.2290748898678414,1.2923076923076924,-0.9911894273127757,-10.718061674008812,-0.430769230769231,0.815384615384616,-2.458149779735683,-0.2907488986784141,-2.2290748898678414,-1.2923076923076924
watkipa01,Pat Watkins,Right,0.2653061224489796,0.3741496598639456,0.3076923076923077,83,147,11,39,15,8,1,2,6,1,3,26,8,1,55,1,0,0,2,0,0,0,0,0,0,0.2653061224489796,0.3741496598639456,0.26506024096385544,0.3614457831325301,0.05442176870748299,0.006802721088435374,0.013605442176870748,0.024096385542168676,-0.2653061224489796,-0.3741496598639456,-0.26506024096385544,-0.3614457831325301,-0.05442176870748299,-0.006802721088435374,-0.013605442176870748,-0.024096385542168676
weisswa01,Walt Weiss,Both,0.27953890489913547,0.34293948126801155,0.38875305623471884,96,347,64,97,27,18,2,0,15,7,1,53,59,3,119,34,9,11,10,4,5,2,0,0,0,9.504322766570606,11.659942363112393,6.666666666666666,2.8125,1.7636887608069165,0.19596541786743515,0,0.7291666666666667,-0.5043227665706063,-0.6599423631123926,-2.666666666666666,2.1875,0.2363112391930835,-0.19596541786743515,0,-0.7291666666666667
widgech01,Chris Widger,Right,0.23261390887290168,0.38848920863309355,0.2825112107623318,125,417,36,97,53,18,1,15,2,6,1,85,29,0,162,6,1,1,4,1,1,0,0,0,2,1.39568345323741,2.3309352517985613,1.152,1.696,0.2589928057553957,0.014388489208633093,0.2158273381294964,0.192,-0.39568345323741005,-1.3309352517985613,-0.1519999999999999,-0.696,-0.2589928057553957,-0.014388489208633093,-0.2158273381294964,1.808
wilsocr02,Craig Wilson,Right,0.46808510638297873,0.7659574468085106,0.5,13,47,14,22,10,5,0,3,3,1,0,6,3,0,36,14,5,9,3,3,2,1,0,1,0,6.553191489361702,10.72340425531915,3.230769230769231,2.307692307692308,1.4893617021276595,0,0.8936170212765957,0.23076923076923078,-1.5531914893617023,-1.7234042553191493,-0.23076923076923084,-0.30769230769230793,-0.4893617021276595,0,0.1063829787234043,-0.23076923076923078
wittbo01,Bobby Witt,Right,0.18181818181818182,0.2727272727272727,0.25,17,11,0,2,1,1,0,0,1,0,0,5,1,0,3,4,1,1,2,0,0,0,0,0,0,0.7272727272727273,1.0909090909090908,0,0.11764705882352941,0.36363636363636365,0,0,0,0.2727272727272727,-0.09090909090909083,0,-0.11764705882352941,-0.36363636363636365,0,0,0
woodke02,Kerry Wood,Right,0.12962962962962962,0.24074074074074073,0.14545454545454545,24,54,3,7,8,0,0,2,8,0,0,16,1,0,13,3,1,1,2,0,1,0,0,0,0,0.38888888888888884,0.7222222222222222,0.25,0.6666666666666666,0,0,0.1111111111111111,0,0.6111111111111112,0.2777777777777778,-0.25,0.33333333333333337,0,0,-0.1111111111111111,0
yoshima01,Masato Yoshii,Right,0.0625,0.08333333333333333,0.11764705882352941,27,48,3,3,3,1,0,0,8,0,0,27,3,0,4,4,0,0,2,0,0,0,0,0,0,0.25,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.08333333333333333,0,0,0,-0.25,-0.3333333333333333,-0.2222222222222222,-0.2222222222222222,-0.08333333333333333,0,0,0
zaungr01,Gregg Zaun,Both,0.18791946308724833,0.29194630872483224,0.2754491017964072,106,298,19,56,29,12,2,5,4,5,2,52,35,1,87,12,2,3,4,0,1,1,0,0,0,2.25503355704698,3.503355704697987,0.71698113207547165,1.0943396226415094,0.4832214765100671,0.08053691275167785,0.20134228187919462,0.18867924528301888,-0.25503355704698016,-0.5033557046979871,-0.71698113207547165,-0.09433962264150941,0.5167785234899329,-0.08053691275167785,-0.20134228187919462,-0.18867924528301888
zeileto01,Todd Zeile,Right,0.270979020979021,0.4370629370629371,0.35348837209302325,158,572,85,155,94,32,3,19,8,4,4,90,69,4,250,9,1,2,6,1,0,1,0,0,0,2.4388111888111887,3.9335664335664338,3.2278481012658227,3.5696202531645564,0.5034965034965035,0.04720279720279721,0.29895104895104896,0.1518987341772152,-1.4388111888111887,-1.9335664335664338,-2.2278481012658227,-3.5696202531645564,0.49650349650349646,-0.04720279720279721,-0.29895104895104896,-0.1518987341772152
zuberjo01,Jon Zuber,Left,0.24444444444444444,0.4888888888888889,0.34615384615384615,38,45,6,11,6,3,1,2,0,0,0,9,6,1,22,21,7,17,5,5,6,2,1,2,0,5.133333333333333,10.266666666666666,0.7894736842105263,0.7894736842105263,1.4,0.4666666666666667,0.9333333333333333,0,1.8666666666666671,6.733333333333334,4.2105263157894735,5.2105263157894735,0.6000000000000001,0.5333333333333333,1.0666666666666667,0
